,id,Beds,Baths,Car,Lot,Valuation,SateType1,SaleType2,DateSold1,DateSold2,SoldPrice1,SoldPrice2,Picture,Blob
941,37150,4,1,3,712, , ,Private Sale            , ,Feb 1998            , ,"$216,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/smV3ZnRHCOrHLpot17Cwau_5X1AXXW-WnIMKTO3YqPY1/3-joel-place-kings-langley-nsw-2147_img0.jpg,"3 Joel Place, Kings Langley 2147 NSW is a house with 4 bedrooms and 1 bathroom. This is on a 712 square metre block of land. The last time this property sold was in 1998 for $216,000. "
942,4092495,3,3,2,246,"$645,000",Private Sale            , ,Sep 2007            , ,"$330,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/KsdeFl0wRUQq3IUmySMRAN8zgQkM5kTRhGLB6iG83Q41/40-dina-beth-avenue-blacktown-nsw-2148_img0.jpg,"40 Dina Beth Avenue, Blacktown 2148 NSW is a house. It has 3 bedrooms and 3 bathrooms. Its land area is 246 sqm. When it last sold in 2007, it went for $330,000. "
943,223941,0,0,0,0,"$942,333", , , , , , ,https://p360images.realestateview.com.au/default/1010c-3-broughton-street-parramatta-nsw-2150-xl,1010C/3 Broughton Street is a unit in Parramatta with 2 bedrooms and 2 bathrooms. Its postcode is 2150. 
944,1356747,2,1,2,645, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/SLG6vVkbw-gZ1Lzqa-Ru5kYNoobaameOFZ5_mRDWVLk1/106-northcott-road-lalor-park-nsw-2147_img0.jpg,"106 Northcott Road, Lalor Park 2147 NSW is a house. This property has 2 bedrooms and 1 bathroom. The land area of this property is 645 sqm. The last sold price we have on record for this property is $503,000 which is from September 2014. "
945,2270386,3,1,1,0, ,Private Sale            ,Private Sale            ,Nov 2018            ,Mar 2009            ,"$512,000            ","$272,500            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/7gF-yB-pGYdOKdatiPNxUqBNrCzkloeEauFguuEBepc1/3-86-eggleton-street-blacktown-nsw-2148_img0.jpg,"3/86 Eggleton Street, Blacktown 2148 NSW is a unit. This property has 3 bedrooms and 1 bathroom. In November 2018 this home sold for $512,000. "
946,1572158,3,2,2,892, ,Private Sale            , ,May 2001            , ,"$333,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/BdoHxe0hJ8_fu-hElR-ZgrOvvM4dmEK9Ub80bH0YS7E1/3-barclay-road-north-rocks-nsw-2151_img0.jpg,"This is a house in North Rocks, 2151 with 3 bedrooms and 2 bathrooms. Its land area is 892 sqm. This house last sold for $333,000 in May 2001. "
947,37133,5,3,1,699,"$1,038,333",Private Sale            ,Private Sale            ,Jun 2018            ,Jan 2009            ,"$1,195,000            ","$607,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/n_WrW4D7KbCh3qog5LMXHcuaGSU4hP2tHZL2f9ppi5E1/5-ponto-place-kings-langley-nsw-2147_img0.jpg,"This is a house in Kings Langley, 2147 with 5 bedrooms and 3 bathrooms. It is on a block of land that is 699 square metres. The last time this property sold was in 2009 for $607,000. "
948,3531479,3,1,1,704,"$590,000",Private Sale            , ,Nov 2012            , ,"$400,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/k5dN7EbazEYm1OwR_aFXIoKtS9SPZysHSQtGZ4DL27k1/27-mcculloch-road-blacktown-nsw-2148_img0.jpg,"This is a house in Blacktown, 2148 with 3 bedrooms and 1 bathroom. The block size is 704 sqm. According to our data, this was last sold for $400,000 in October 2012. "
949,214306,3,2,1,550, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/DhnIDGIgyeyb0964chAH6CfC7Ve0h2j-laddL5p-Zkg1/28-sturt-street-lalor-park-nsw-2147_img0.jpg,"28 Sturt Street, Lalor Park 2147 NSW is a house. This property has 3 bedrooms and 2 bathrooms. This is on a 550 sqm block of land. In July 2018 this address sold for $645,000. "
950,3099280,3,1,2,569,"$643,333",Private Sale            ,Private Sale            ,Oct 2008            ,May 2003            ,"$380,000            ","$350,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/CJtXigiM04_dgMDPtbc2z3qbGeB5FDzJBtxfht58xR01/27-donohue-street-kings-park-nsw-2148_img0.jpg,"This is a house in Kings Park, 2148 with 3 bedrooms and 1 bathroom. This is on a 550 sqm block of land. In October 2008 this sold for $380,000. "
951,68352,3,2,2,317,"$656,000", ,Private Sale            , ,Jul 2018            , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/kn9kECl2KUds3cYEISnK8Gv5Y8Ycf8AGsutanHUYvGE1/1-12-dudley-avenue-blacktown-nsw-2148_img0.jpg,"This is a house in Blacktown, 2148 with 3 bedrooms and 2 bathrooms. Its land area is 317 sqm. When it last sold in 2018, it went for $665,000. "
952,1539584,0,0,0,0,"$1,328,333", , , , , , ,https://p360images.realestateview.com.au/default/1502-29-hunter-street-parramatta-nsw-2150-xl,"1502/29 Hunter Street, Parramatta 2150 NSW is a unit with 2 bedrooms and 2 bathrooms. "
953,2820779,2,2,0,0, ,Private Sale            , ,Nov 2018            , ,"$520,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/uARy62A2Z2VQCyL4Ek2V6xhELoN_CbRObrgLot6kow01/9-8-12-linden-street-toongabbie-nsw-2146_img0.jpg,"This is a unit in Toongabbie, 2146 with 2 bedrooms and 2 bathrooms. "
954,2258059,3,2,2,517, ,Private Sale            ,Private Sale            ,Oct 2018            ,May 2002            ,"$732,000            ","$315,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/GjBzHJs0w1iwXcWIh4xHn7NYEqhxkwxYrt7wS_ds_e41/136-donohue-street-kings-park-nsw-2148_img0.jpg,"136 Donohue Street is a house in Kings Park with 3 bedrooms and 2 bathrooms. Its postcode is 2148. This is on a 517 square metre block of land. Our records show that this was last sold in 2018 for $732,000. "
955,1667209,3,1,1,546,"$602,333", ,Private Sale            , ,Jul 2006            , ,"$332,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/5crXiAIMFLmb7McHlBIpKPUgXCqkL31OLe9QIejHglM1/32-burrell-parade-blacktown-nsw-2148_img0.jpg,"32 Burrell Parade, Blacktown 2148 NSW is a house. This property has 3 bedrooms and 1 bathroom. The land area is 546 square metres. Last time it sold was for $332,000, which was in July 2006. "
956,223858,0,0,0,0,"$1,098,000", , , , , , ,https://p360images.realestateview.com.au/default/50-109-113-george-street-parramatta-nsw-2150-xl,50/109-113 George Street is a unit in Parramatta with 1 bedroom and 1 bathroom. Its postcode is 2150. 
957,223705,2,1,1,0, ,Private Sale            , ,Jun 2018            , ,"$541,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/a9bsCjI05IspVVS_9kXJ6m6Bk8Nv2jREnoMdZBP07nY1/39-2-charles-street-parramatta-nsw-2150_img0.jpg,"39/2 Charles Street, Parramatta 2150 NSW is a unit. It has 2 bedrooms and 1 bathroom. According to our data, this last sold for $541,000 in June 2018. "
958,68383,2,2,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/3eIZPEr_ZmyNBHC9XTXVmUwqclA7489l0A2cQjjHma01/19-16-oxford-street-blacktown-nsw-2148_img0.jpg,"19/16 Oxford Street, Blacktown 2148 NSW is a unit. This property has 2 bedrooms and 2 bathrooms. This unit last sold for $245,000 in December 2011. "
959,4075571,3,1,1,714, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/5_yt6buDxeLAnJo24wKm_GsHSpR8Qz6ugDyIo0K-iwc1/32-beamish-road-northmead-nsw-2152_img0.jpg,"32 Beamish Road, Northmead 2152 NSW is a house. It has 3 bedrooms and 1 bathroom. This is on a 714 sqm block of land. "
960,68439,3,0,0,0, ,Private Sale            , ,Mar 2002            , ,"$230,500            ", ,https://p360images.realestateview.com.au/default/1-5-mantaka-street-blacktown-nsw-2148-xl,"This is a unit in Blacktown with 3 bedrooms and 1 bathroom. Its postcode is 2148. When it last sold in 2002, it went for $230,500. "
961,214299,3,1,1,619, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/Trx86phE-1SFuaDFkMet0LnATGncJ3LYA3LG014k_Ug1/13-purcell-crescent-lalor-park-nsw-2147_img0.jpg,This is a house in Lalor Park with 3 bedrooms and 1 bathroom. Its postcode is 2147. It is on a block of land that is 619 sqm. 
962,4075568,0,0,0,0,"$1,032,000", , , , , , ,https://p360images.realestateview.com.au/default/43-grasmere-avenue-northmead-nsw-2152-xl,Its block size is 710 sqm. 
963,51094,3,2,2,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/E6Hp7ji_ZJ84Gh8J0tcSFQBWvdk8wtDg5hTCAhMcd241/6-11-13-pye-avenue-northmead-nsw-2152_img0.jpg,"This is a unit in Northmead, 2152 with 3 bedrooms and 2 bathrooms. "
964,1454170,2,1,1,0, ,Private Sale            , ,Aug 2018            , ,$385 pw            , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/UWXoIOrsMOPwHNoAVZtgD-67uruzKqqaIHBpoMxWTNQ1/12-34-alice-street-harris-park-nsw-2150_img0.jpg,"This is a unit in Harris Park, 2150 with 2 bedrooms and 1 bathroom. This unit last sold for $78,000 in February 1997. "
965,216228,3,2,1,775,"$747,000",Private Sale            ,Private Sale            ,Jan 2000            ,May 1992            ,"$190,000            ","$130,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/-I3P401jiWhoda8hUsrbfJFCXzkUDN5z4T64YaF_2IY1/84-ellam-drive-seven-hills-nsw-2147_img0.jpg,"84 Ellam Drive is a house in Seven Hills with 3 bedrooms and 2 bathrooms. Its postcode is 2147. This is on a 775 sqm block of land. This house previously sold for $190,000 in January 2000. "
966,4084767,4,1,3,556,"$803,333",Private Sale            ,Private Sale            ,Jun 2018            ,Sep 2006            ,"$353,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/GORiSHr7TIPpmPdhomy6I1bmZ5fG90KDemVR7hCTqvg1/8-french-avenue-toongabbie-nsw-2146_img0.jpg,"8 French Avenue is a house in Toongabbie with 4 bedrooms and 1 bathroom. Its postcode is 2146. The size of this block is 556 sqm. In June 2018 it sold for $740,000. "
967,123969,4,2,2,767,"$1,003,667", ,Private Sale            , ,May 2002            , ,"$470,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/EcZNRqlZ7zrNz1_KTDCP2jtwpMhe5RYsUgo4Cqbm51k1/26-williams-road-north-rocks-nsw-2151_img0.jpg,"26 Williams Road is a house in North Rocks with 4 bedrooms and 2 bathrooms. Its postcode is 2151. The land area is 767 square metres. The last sold price we have on record for this address is $470,000 which is from May 2002. "
968,3745549,3,2,3,633, , ,Private Sale            , ,Nov 2015            , ,"$775,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/x-IcwWdnLc4OIfDTnOVgZkRbOrxVxIp-aHTmpkGpJkQ1/35-cornelia-road-toongabbie-nsw-2146_img0.jpg,"35 Cornelia Road is a house in Toongabbie with 3 bedrooms and 1 bathroom. Its postcode is 2146. The block size is 633 sqm. It last sold in 2015 for $775,000. "
969,1611334,0,0,0,0,"$487,667",Private Sale            , ,Sep 2013            , ,"$455,000            ", ,https://p360images.realestateview.com.au/default/20-13-15-kleins-road-northmead-nsw-2152-xl,"Our records show that this was last sold in 2013 for $455,000. "
970,4149468,7,3,6,694, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/pqBGgwGAIf8rx4v1iHz9_OfIBWUapjrQwLEgLi5oC_A1/15-marton-crescent-kings-langley-nsw-2147_img0.jpg,"15 Marton Crescent, Kings Langley 2147 NSW is a house with 4 bedrooms and 1 bathroom. It is on a block of land that is 695 square metres. This house last sold for $428,000 in March 2007. "
971,2438767,2,2,1,0, ,Private Sale            , ,Nov 2018            , ,"$485,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/VtutL96P6mBV4i3iySqsVo0kGvKGNkNOP6nGyYtGwig1/7-59-61-balmoral-street-blacktown-nsw-2148_img0.jpg,"7/59-61 Balmoral Street is a unit in Blacktown with 2 bedrooms and 2 bathrooms. Its postcode is 2148. This unit was last sold for $485,000 in November 2018. "
972,4084943,4,1,1,477,"$667,667", ,Auction            , ,May 2018            , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/M2e8QN402rae_4edLbOdlImAKkTFqTxtJNCjdzuLqpo1/9-oaktree-grove-prospect-nsw-2148_img0.jpg,"9 Oaktree Grove, Prospect 2148 NSW is a house. This property has 4 bedrooms and 1 bathroom. It is on a block of land that is 490 sqm. According to our data, this last sold for $745,000 in May 2018. "
973,3789599,2,2,2,0, ,Private Sale            ,Private Sale            ,Sep 2014            ,Aug 2012            ,"$660,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/I8L_8TZwKFYYtUi3zWKdy0WOhSfY74bhdHrxbmb0E1k1/6-36-38-murray-street-northmead-nsw-2152_img0.jpg,"This is a unit in Northmead with 2 bedrooms and 2 bathrooms. Its postcode is 2152. This unit last sold for $660,000 in September 2014. "
974,2408178,7,4,3,790,"$931,667",Private Sale            ,Private Sale            ,May 1999            ,Sep 1992            ,"$270,000            ","$200,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/MHrcRcurqu6mbGEYBK6hs1UCKBGHw2vrlr7Sc3irTJw1/30-raymond-street-blacktown-nsw-2148_img0.jpg,"This is a house in Blacktown, 2148 with 7 bedrooms and 4 bathrooms. Its land area is 790 sqm. Our records show that this was last sold in 1999 for $270,000. "
975,2604060,1,1,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/h4jsJ1Es5I8zgPn7OBg8066x7gM9gLGy6bNwMTPLa8s1/155-22-32-great-western-highway-parramatta-nsw-2150_img0.jpg,"155/22-32 Great Western Highway, Parramatta 2150 NSW is a unit. It has 1 bedroom and 1 bathroom. According to our data, this last sold for $120,000 in October 2001. "
976,1109509,3,1,1,602, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/4eoNOX3PplB0QqT9i1ijDfoEbhMdJRejU2psA3aHqoU1/91-kastelan-street-blacktown-nsw-2148_img0.jpg,"91 Kastelan Street, Blacktown 2148 NSW is a house with 3 bedrooms and 1 bathroom. The size of this block is 601 square metres. "
977,3518306,4,2,2,0, ,Private Sale            ,Private Sale            ,Oct 2007            ,Jul 2000            ,"$428,000            ","$340,000            ",https://p360images.realestateview.com.au/default/7-70-isabella-street-north-parramatta-nsw-2151-xl,"7/70 Isabella Street, North Parramatta 2151 NSW is a unit. It has 4 bedrooms and 2 bathrooms. Last time it sold was for $428,000, which was in 2007. "
978,1039238,2,2,1,0, ,Private Sale            ,Private Sale            ,Aug 2018            ,Nov 2011            ,"$620,000            ","$400,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/nR4AlVYBhc0939XvelNiFKDgovHXGoB--3ClSLC5wUY1/4-13-15-hassall-street-parramatta-nsw-2150_img0.jpg,"4/13-15 Hassall Street, Parramatta 2150 NSW is a unit. It has 2 bedrooms and 2 bathrooms. In August 2018 this address sold for $620,000. "
979,193748,2,1,1,0, , ,Private Sale            , ,Mar 2012            , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/YZDps-UuoJqgfu8sCkxH1bppjmIv-r3025yc6BE32tQ1/15-26-pennant-hills-road-north-parramatta-nsw-2151_img0.jpg,"15/26 Pennant Hills Road, North Parramatta 2151 NSW is a unit with 2 bedrooms and 1 bathroom. Last time it sold, it went for $347,000, which was in 2012. "
980,4106379,3,2,2,0, ,Private Sale            , ,Jan 2012            , ,"$540,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/pGgaQ0vSzFvWM9nDYkaG-zmTMoG5wInHZ5YZe2hdEZg1/28-18-24-murray-street-northmead-nsw-2152_img0.jpg,"28/18-24 Murray Street, Northmead 2152 NSW is a unit with 3 bedrooms and 2 bathrooms. Our records show that this was last sold in January 2012 for $540,000. "
981,2598762,3,1,2,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/60CLdP84JIA5K-8GamzxttXhfpFw7v12ztmb9XY2mhw1/104-130-reservoir-road-blacktown-nsw-2148_img0.jpg,"104/130 Reservoir Road, Blacktown 2148 NSW is a unit. This property has 3 bedrooms and 2 bathrooms. Last time it sold, it went for $300,000, which was in June 2012. "
982,2399161,4,1,1,879, ,Private Sale            , ,Nov 2018            , ,"$720,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/S0cs8YDYGT3_Jnny7H15FAn6Y8FVAKZyulcXvwZVPlU1/5-rae-street-seven-hills-nsw-2147_img0.jpg,"5 Rae Street, Seven Hills 2147 NSW is a house. This property has 4 bedrooms and 1 bathroom. The block size of this property is 879 square metres. "
983,2706507,3,2,4,560,"$674,000",Private Sale            , ,Oct 2008            , ,"$370,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/T6omuC_PcSAaXiqwb3WZwkntxguNX7ANKFv2YM6NmPY1/3-theresa-street-blacktown-nsw-2148_img0.jpg,"This is a house in Blacktown, 2148 with 3 bedrooms and 2 bathrooms. The block size is 560 sqm. According to our data, this was last sold for $370,000 in October 2008. "
984,4077246,4,2,2,647,"$930,000", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/5_zP6vasEafJ6n8Fx2iYrrFuRRA4DwNuvWG0pqpPfA41/357-seven-hills-road-seven-hills-nsw-2147_img0.jpg,"357 Seven Hills Road, Seven Hills 2147 NSW is a house. It has 4 bedrooms and 2 bathrooms. This property is on a 647 sqm block of land. In June 2018 this property sold for $815,000. "
985,51123,0,0,0,0, , , , , , , ,https://p360images.realestateview.com.au/default/9-10-murray-street-northmead-nsw-2152-xl,"This is a unit in Northmead, 2152 with 3 bedrooms and 2 bathrooms. "
986,3487998,0,0,0,0, ,Private Sale            , ,Sep 2011            , ,"$577,610            ", ,https://p360images.realestateview.com.au/default/308-36-46-cowper-street-parramatta-nsw-2150-xl,"308/36-46 Cowper Street, Parramatta 2150 NSW is a unit with 3 bedrooms and 2 bathrooms. When it last sold in 2011, it went for $577,610. "
987,68262,5,3,3,888,"$1,102,333",Auction            ,Private Sale            ,Jul 2018            ,Jul 1997            ,"$1,381,000            ","$139,500            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/w3RnCnVB71Bpb5mU1tV5sl2sPgUUT1ZxRjRBMLW-3lQ1/31-filey-street-blacktown-nsw-2148_img0.jpg,"31 Filey Street is a house in Blacktown with 5 bedrooms and 3 bathrooms. Its postcode is 2148. Its block size is 854 sqm. It was last sold in July 2018 for $1,381,000. "
