,id,gnaf_address_id,street,suburb,postcode,state_code,latitude,longitude,type,land_sqm,bed,bath,car,floorplan,Unnamed: 0,Beds,Baths,Car,Lot,Valuation,SateType1,SaleType2,DateSold1,DateSold2,SoldPrice1,SoldPrice2,Picture,Blob,Street_Numb,Street_Name,Street_Suff
642,3303488,6233226,101 Frederick Street,Blacktown,2148,NSW,-33.753096,150.926836,house,626.0,1,1,1,True,642,3,1,1,633, ,Private Sale            , ,Jan 2019            , ,"$665,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/6SX-g_xdjibGSTv8W5bfG2qeb5ttaBh-Ra_eZP_s7IM1/101-frederick-street-blacktown-nsw-2148_img0.jpg,The land area of this property is 633 square metres. ,101,Frederick,Street
643,3546904,6240724,8/34 Alice Street,Harris Park,2150,NSW,-33.820403999999996,151.01428,unit,,1,1,1,True,643,1,1,1,0, ,Private Sale            ,Private Sale            ,Sep 2011            ,Sep 2009            ,"$232,000            ","$210,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/a8Q1jJcMqrFvT89tXR7FQK2c76j_y-MaMk_oSXbEAg81/8-34-alice-street-harris-park-nsw-2150_img0.jpg,"8/34 Alice Street, Harris Park 2150 NSW is a unit with 1 bedroom and 1 bathroom. Last time it sold, it went for $232,000, which was in 2011. ",8/34,Alice,Street
644,1003057,6248421,15 Noel Street,Marayong,2148,NSW,-33.756096,150.89951200000002,house,556.0,1,1,4,True,644,3,1,4,564, ,Private Sale            , ,Sep 2018            , ,"$610,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/Dqabp96vLEn2zIsOnt2wa08SSlqPT5Md38JdQXePSlg1/15-noel-street-marayong-nsw-2148_img0.jpg,"15 Noel Street is a house in Marayong with 3 bedrooms and 1 bathroom. Its postcode is 2148. This is on a 564 square metre block of land. Last time it sold was for $610,000, which was in 2018. ",15,Noel,Street
645,3164859,6255664,223 Old Windsor Road,Old Toongabbie,2146,NSW,-33.789159999999995,150.97714,house,556.0,1,1,1,True,645,0,0,0,587,"$775,017", , , , , , ,https://p360images.realestateview.com.au/default/223-old-windsor-road-old-toongabbie-nsw-2146-xl,The size of this block is 587 sqm. ,223,Old Windsor,Road
646,4068688,6266081,199/13-15 Hassall Street,Parramatta,2150,NSW,-33.818411,151.008633,unit,,2,2,1,False,646,2,2,1,0, ,Private Sale            ,Private Sale            ,Dec 2018            ,Jul 2003            ,"$600,000            ","$487,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/1THa7N51qdkjw4jHeq6nvLgOIQf63Yz0jZRrEFhfE501/199-13-15-hassall-street-parramatta-nsw-2150_img0.jpg,"199/13-15 Hassall Street, Parramatta 2150 NSW is a unit. This property has 2 bedrooms and 2 bathrooms. This unit previously sold for $600,000 in December 2018. ",199/13-15,Hassall,Street
647,222473,6270540,302/8C Myrtle Street,Prospect,2148,NSW,-33.796040999999995,150.905935,unit,,2,2,1,True,647,0,0,0,0,"$616,667", , , , , , ,https://p360images.realestateview.com.au/default/302-8c-myrtle-street-prospect-nsw-2148-xl,This is a unit in Prospect with 2 bedrooms and 2 bathrooms. Its postcode is 2148. ,302/8C,Myrtle,Street
648,223876,6275807,306/45 Macquarie Street,Parramatta,2150,NSW,-33.815505,151.001096,unit,,2,2,1,True,648,0,0,0,0,"$1,328,333", , , , , , ,https://p360images.realestateview.com.au/default/306-45-macquarie-street-parramatta-nsw-2150-xl,"This is a unit in Parramatta, 2150 with 2 bedrooms and 2 bathrooms. ",306/45,Macquarie,Street
649,4155139,6279378,1/79 Orwell Street,Blacktown,2148,NSW,-33.792156,150.90216,unit,,2,2,1,True,649,4,2,2,0, ,Private Sale            ,Private Sale            ,May 2018            ,Mar 2009            ,"$350,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/IrjMsVqShodoS0MXr9n9EyhGaTcLGp5qlg_foFXgeI41/1-79-orwell-street-blacktown-nsw-2148_img0.jpg,"This is a unit in Blacktown, 2148 with 4 bedrooms and 2 bathrooms. In May 2018 this home sold for $575,000. ",1/79,Orwell,Street
650,4150341,6280678,27 Dawn Drive,Seven Hills,2147,NSW,-33.76848,150.9201,house,923.0,2,2,0,False,650,0,0,0,0,"$650,000", , , , , , ,https://p360images.realestateview.com.au/default/27-dawn-drive-seven-hills-nsw-2147-xl,The block size of this property is 928 square metres. ,27,Dawn,Drive
651,1970891,6294385,3 Pollack Street,Blacktown,2148,NSW,-33.781814000000004,150.896398,house,556.0,1,1,0,False,651,3,1,0,565, ,Private Sale            , ,Dec 2018            , ,"$525,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/Jaj2g8exn9jRdXjnbpCyhVqz8o2hFXMKUmR-TI4h9nk1/3-pollack-street-blacktown-nsw-2148_img0.jpg,"This is a house in Blacktown, 2148 with 3 bedrooms and 1 bathroom. It is on a block of land that is 565 sqm. ",3,Pollack,Street
652,4130465,6294781,50 Bryson Street,Toongabbie,2146,NSW,-33.787167,150.96193,house,,1,1,2,True,652,3,1,2,560,"$717,667", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/cOO-MqzKfibZJKeouh83Ce9rR3VhlRo3bVsXikwPHqU1/50-bryson-street-toongabbie-nsw-2146_img0.jpg,"50 Bryson Street, Toongabbie 2146 NSW is a house. This property has 3 bedrooms and 1 bathroom. Its land area is 560 sqm. ",50,Bryson,Street
653,2402015,6297546,5/26-28 Redbank Road,Northmead,2152,NSW,-33.796888,150.990895,unit,,2,2,2,True,653,3,2,2,0, ,Private Sale            ,Private Sale            ,Oct 2018            ,Apr 2009            ,"$405,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/hvym9wefcAUS_pNAF8x-sGAqXXUt-sY-ToSnTlYZ0d41/5-26-28-redbank-road-northmead-nsw-2152_img0.jpg,"This is a unit in Northmead with 3 bedrooms and 2 bathrooms. Its postcode is 2152. In April 2009 this property sold for $405,000. ",5/26-28,Redbank,Road
654,51090,6310362,8/36-38 Murray Street,Northmead,2152,NSW,-33.785646,150.99645800000002,unit,,2,2,2,True,654,3,2,2,0, , ,Private Sale            , ,Dec 2014            , ,"$672,000            ",https://p360images.realestateview.com.au/default/8-36-38-murray-street-northmead-nsw-2152-xl,"8/36-38 Murray Street, Northmead 2152 NSW is a unit with 3 bedrooms and 2 bathrooms. The last time this property sold was in December 2014 for $672,000. ",8/36-38,Murray,Street
655,2239979,6345804,150 Metella Road,Toongabbie,2146,NSW,-33.796104,150.934574,unit,252.0,2,2,2,True,655,3,2,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/liUVfMh_Wnqq0DjtxLEwcuy07f5c7kNOrXGrAq6CDNU1/150-metella-road-toongabbie-nsw-2146_img0.jpg,"150 Metella Road, Toongabbie 2146 NSW is a unit. This property has 3 bedrooms and 2 bathrooms. ",150,Metella,Road
656,974896,6351377,19 Shirley Street,Blacktown,2148,NSW,-33.76893,150.917442,house,556.0,2,2,4,False,656,0,0,0,0,"$650,000", , , , , , ,https://p360images.realestateview.com.au/default/19-shirley-street-blacktown-nsw-2148-xl,"19 Shirley Street, Blacktown 2148 NSW is a house with 3 bedrooms and 2 bathrooms. The size of this block is 564 square metres. ",19,Shirley,Street
657,305432,6357808,25A Tudor Avenue,Blacktown,2148,NSW,-33.783578000000006,150.91863,house,,2,2,2,True,657,0,0,0,0,"$628,333", , , , , , ,https://p360images.realestateview.com.au/default/25a-tudor-avenue-blacktown-nsw-2148-xl,The land area of this property is 328 square metres. ,25A,Tudor,Avenue
658,842145,6367262,6 Flint Street,Kings Langley,2147,NSW,-33.740016,150.91808500000002,house,,2,2,2,True,658,3,2,2,246, ,Private Sale            ,Private Sale            ,Oct 2018            ,Apr 2011            ,"$760,000            ","$415,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/RskM4OENTtJ6gbtbMa8yUOBKmWzCwzc6KwtHtwhRt7s1/6-flint-street-kings-langley-nsw-2147_img0.jpg,"6 Flint Street, Kings Langley 2147 NSW is a house. This property has 3 bedrooms and 2 bathrooms. This property is on a 246 sqm block of land. In April 2011 this home sold for $415,000. ",6,Flint,Street
659,1105749,6368661,39 Chanel Street,Toongabbie,2146,NSW,-33.781256,150.962564,house,566.0,1,1,2,True,659,3,1,2,568, ,Private Sale            , ,Aug 2018            , ,"$720,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/TbgxgEoRKypEuKPyI1DEcDwyoeqRoF8Di887t-I0IaY1/39-chanel-street-toongabbie-nsw-2146_img0.jpg,"39 Chanel Street, Toongabbie 2146 NSW is a house with 3 bedrooms and 1 bathroom. The land area is 568 square metres. ",39,Chanel,Street
660,193742,6370132,9/53 Fennell Street,North Parramatta,2151,NSW,-33.806449,151.00923600000002,unit,,1,1,2,True,660,2,1,2,0,"$507,500",Private Sale            ,Private Sale            ,Jun 2018            ,May 2013            ,"$545,000            ","$407,500            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/xfEWvn5hQ7vYkvGosJYxqOr0W0mVtSqO_8zDecHkM6c1/9-53-fennell-street-north-parramatta-nsw-2151_img0.jpg,"9/53 Fennell Street, North Parramatta 2151 NSW is a unit. It has 2 bedrooms and 1 bathroom. Last time it sold, it went for $407,500, which was in 2013. ",9/53,Fennell,Street
661,1088935,6374503,73 Aliberti Drive,Blacktown,2148,NSW,-33.787308,150.887256,house,450.0,2,2,2,True,661,4,2,2,450,"$842,500",Private Sale            ,Private Sale            ,Jan 1999            ,Dec 1997            ,"$258,000            ","$86,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/KJn_DC5-wlV1h88CVyTWo2iHWD5GiGGzYF2aO62b4ig1/73-aliberti-drive-blacktown-nsw-2148_img0.jpg,"73 Aliberti Drive, Blacktown 2148 NSW is a house. This property has 4 bedrooms and 2 bathrooms. It is on a block of land that is 450 square metres. Last time it sold was for $258,000, which was in 1999. ",73,Aliberti,Drive
662,4092213,6394081,5 Anthony Street,Blacktown,2148,NSW,-33.749537,150.91696000000002,house,696.0,2,2,4,True,662,4,2,4,694,"$925,000", ,Private Sale            , ,Feb 2002            , ,"$234,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/C_aCQDuAQ6NJONO5w3QWfZVn52uKHdKS21csdj_FPNE1/5-anthony-street-blacktown-nsw-2148_img0.jpg,"This is a house in Blacktown with 4 bedrooms and 2 bathrooms. Its postcode is 2148. Its land area is 697 square metres. The last sold price we have on record for 5 Anthony Street Blacktown is $930,000 which is from June 2018. ",5,Anthony,Street
663,223959,6402799,330 Church Street,Parramatta,2150,NSW,-33.811478,151.00488,unit,,2,2,1,True,663,0,0,0,0, , , , , , , ,https://p360images.realestateview.com.au/default/330-church-street-parramatta-nsw-2150-xl,"330 Church Street, Parramatta 2150 NSW is a house with 1 bedroom and 1 bathroom. Its block size is 400 sqm. ",330,Church,Street
664,2149771,6404776,362 Seven Hills Road,Seven Hills,2147,NSW,-33.763431,150.94921399999998,house,556.0,1,1,3,True,664,2,1,3,568,"$624,667", , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/ahR2Jr00KXfqfYgOMtBAvMBDT90-lO4aJ7NhiFNSC6g1/362-seven-hills-road-seven-hills-nsw-2147_img0.jpg,362 Seven Hills Road is a house in Seven Hills with 2 bedrooms and 1 bathroom. Its postcode is 2147. It is on a block of land that is 568 sqm. ,362,Seven Hills,Road
665,1296010,6421872,105 Metella Road,Toongabbie,2146,NSW,-33.793056,150.9371,house,,2,2,2,False,665,4,2,2,797, , , , , , , ,https://p360images.realestateview.com.au/default/105-metella-road-toongabbie-nsw-2146-xl,"The land area of this property is 797 sqm. The last sold price we have on record for 105 Metella Road is $515,000 which is from November 2011. ",105,Metella,Road
666,4168084,6434429,33 Solander Road,Kings Langley,2147,NSW,-33.75574,150.94545,house,698.0,2,2,2,True,666,5,2,2,699, ,Private Sale            , ,Feb 2019            , ,"$890,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/KMxoavgcjzHdw-3Jx-mKx856Bkc_BHx22eh38nLcdnM1/33-solander-road-kings-langley-nsw-2147_img0.jpg,"33 Solander Road, Kings Langley 2147 NSW is a house with 5 bedrooms and 2 bathrooms. The land area of this property is 699 sqm. The last time this property sold was in 2009 for $515,000. ",33,Solander,Road
667,223742,6448097,4/16-20 Lansdowne Street,Parramatta,2150,NSW,-33.822045,151.000991,unit,,2,2,1,True,667,2,2,1,0,"$600,296", ,Private Sale            , ,Jul 2018            , ,"$586,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/MdmieXIPWh0NTX8Y9aWGvJBBY4yv_xDUnPekNIPfpqU1/4-16-20-lansdowne-street-parramatta-nsw-2150_img0.jpg,"4/16-20 Lansdowne Street, Parramatta 2150 NSW is a unit. It has 2 bedrooms and 2 bathrooms. This unit previously sold for $586,000 in July 2018. ",4/16-20,Lansdowne,Street
668,214291,6451032,5 Heffron Road,Lalor Park,2147,NSW,-33.754893,150.932901,house,626.0,1,1,2,True,668,3,1,2,626,"$679,333",Private Sale            ,Private Sale            ,Mar 2005            ,Mar 2002            ,"$310,500            ","$235,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/Awu1OvdwJu5LXJFjOQBgTUK357oVhwJykmeNxUaxzkM1/5-heffron-road-lalor-park-nsw-2147_img0.jpg,"5 Heffron Road, Lalor Park 2147 NSW is a house. This property has 3 bedrooms and 1 bathroom. It is on a block of land that is 626 sqm. Last time it sold, it went for $310,500, which was in March 2005. ",5,Heffron,Road
669,2088578,6452233,32/7 Griffiths Street,Blacktown,2148,NSW,-33.773111,150.91626200000002,unit,,1,1,1,True,669,2,1,1,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/MbzNHG0c7h3h3a5Cb4sIDP8NtKvoUIveUN8CUJWXR7A1/32-7-griffiths-street-blacktown-nsw-2148_img0.jpg,"This is a unit in Blacktown, 2148 with 2 bedrooms and 1 bathroom. When it last sold in 2011, it went for $234,500. ",32/7,Griffiths,Street
670,193719,6469348,6/499 Church Street,North Parramatta,2151,NSW,-33.80141,151.00446000000002,unit,,1,1,2,True,670,2,1,2,0,"$501,667", ,Private Sale            , ,Dec 2006            , ,"$177,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/J6UTyMXvehOKLizcbpCDRDgBhCKGuPt7F36MJcnlDAU1/6-499-church-street-north-parramatta-nsw-2151_img0.jpg,"6/499 Church Street, North Parramatta 2151 NSW is a unit. This property has 2 bedrooms and 1 bathroom. In December 2006 this property sold for $177,000. ",6/499,Church,Street
671,1618274,6472364,7 Kastelan Street,Blacktown,2148,NSW,-33.775569,150.8886,house,556.0,1,1,2,True,671,3,1,2,579, ,Private Sale            , ,Oct 2018            , ,"$590,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/N3sMPdrfoGyGqwPMLCS5DRnlYO6Td6Xkt2RqEaauf2Y1/7-kastelan-street-blacktown-nsw-2148_img0.jpg,"7 Kastelan Street, Blacktown 2148 NSW is a house. This property has 3 bedrooms and 1 bathroom. The land area is 579 square metres. It was last sold in 2018 for $590,000. ",7,Kastelan,Street
672,1161555,6472906,12/56 Orleans Crescent,Toongabbie,2146,NSW,-33.800216,150.927673,unit,,1,1,2,True,672,3,2,1,0, , ,Private Sale            , ,Aug 2003            , ,"$315,000            ",https://p360images.realestateview.com.au/default/12-56-orleans-crescent-toongabbie-nsw-2146-xl,"12/56 Orleans Crescent, Toongabbie 2146 NSW is a unit. This property has 3 bedrooms and 2 bathrooms. In August 2003 this sold for $315,000. ",12/56,Orleans,Crescent
673,3962080,6478394,5 Mossfield Lane,Marayong,2148,NSW,-33.750609999999995,150.89272,house,,2,2,2,False,673,4,2,2,739, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/hlccPoPqkJaVL047g9as4rHEtNt5vWaUHKd_Th_RIno1/5-mossfield-lane-marayong-nsw-2148_img0.jpg,"5 Mossfield Lane, Marayong 2148 NSW is a house with 4 bedrooms and 2 bathrooms. ",5,Mossfield,Lane
674,1913692,6479014,5/50 Toongabbie Road,Toongabbie,2146,NSW,-33.791672999999996,150.94726599999998,unit,,1,1,1,True,674,2,1,1,0,"$531,667",Private Sale            ,Private Sale            ,Sep 2013            ,Jan 2002            ,"$267,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/LQPPhwB0VJ6orl6hRP3ClKVE_RUkMkYD3LhBxIEq00g1/5-50-toongabbie-road-toongabbie-nsw-2146_img0.jpg,"This is a unit in Toongabbie, 2146 with 2 bedrooms and 1 bathroom. The last sold price we have on record for 5/50 Toongabbie Road is $429,950 which is from August 2013. ",5/50,Toongabbie,Road
675,2293404,6493338,22 Charlton Road,Lalor Park,2147,NSW,-33.756876,150.929719,house,569.0,1,1,1,True,675,3,1,1,569, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/OiZhMyni8A7-SNiGRAKpK_P0VTPob5-O21HzYKs1A8k1/22-charlton-road-lalor-park-nsw-2147_img0.jpg,"22 Charlton Road is a house in Lalor Park with 3 bedrooms and 1 bathroom. Its postcode is 2147. It is on a block of land that is 569 sqm. According to our data, this last sold for $340,000 in January 2010. ",22,Charlton,Road
676,3100745,6500597,11/45-47 Brickfield Street,North Parramatta,2151,NSW,-33.800884,151.0104,unit,,2,2,2,True,676,3,2,2,0, , , , , , , ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/h7fAtqcKznIV1cfevhetCEVTwoyrafOH2wMDetaOC0E1/11-45-47-brickfield-street-north-parramatta-nsw-2151_img0.jpg,"This is a unit in North Parramatta with 3 bedrooms and 2 bathrooms. Its postcode is 2151. This unit last sold for $343,000 in October 2001. ",11/45-47,Brickfield,Street
677,2655423,6523330,31 Janice Street,Seven Hills,2147,NSW,-33.771609999999995,150.92307,house,552.0,1,1,4,True,677,3,1,1,552,"$693,667", , , , , , ,https://p360images.realestateview.com.au/default/31-janice-street-seven-hills-nsw-2147-xl,"31 Janice Street, Seven Hills 2147 NSW is a house. This property has 3 bedrooms and 1 bathroom. The size of this block is 552 sqm. According to our data, this last sold for $118,000 in July 1997. ",31,Janice,Street
678,4166571,6534564,35/130 Reservoir Road,Blacktown,2148,NSW,-33.78832,150.89741999999998,unit,,1,1,2,False,678,3,1,2,0,"$537,333",Private Sale            , ,Jun 2009            , ,"$285,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/BSKf3QareJ71WMIGK-mtl5wL17nT2qtHenV6SKYu7Xc1/35-130-reservoir-road-blacktown-nsw-2148_img0.jpg,"35/130 Reservoir Road, Blacktown 2148 NSW is a unit with 3 bedrooms and 1 bathroom. It was last sold in June 2009 for $285,000. ",35/130,Reservoir,Road
679,2610519,6539161,16 Upwey Street,Prospect,2148,NSW,-33.792896999999996,150.905775,house,636.0,1,1,1,True,679,4,1,1,614, ,Auction            ,Auction            ,Nov 2018            ,Mar 1990            ,"$668,000            ","$135,000            ",https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/vOrd7X_4H1f0uXmSVZ1z8RWyJvgc2B4Thnzz_urEWcI1/16-upwey-street-prospect-nsw-2148_img0.jpg,"This is a house in Prospect with 4 bedrooms and 1 bathroom. Its postcode is 2148. This property is on a 637 sqm block of land. When it last sold in 2018, it went for $668,000. ",16,Upwey,Street
680,1289976,6549277,24 Whitby Road,Kings Langley,2147,NSW,-33.750721999999996,150.944159,house,700.0,2,2,2,False,680,4,2,2,675,"$930,000",Private Sale            , ,May 2011            , ,"$533,000            ", ,https://s3-ap-southeast-2.amazonaws.com/view-property-360-images/MnZ07eoBb9SCHIHI4GWGNvJNjXtujpJUMlP57pSFyZk1/24-whitby-road-kings-langley-nsw-2147_img0.jpg,"24 Whitby Road, Kings Langley 2147 NSW is a house. It has 4 bedrooms and 2 bathrooms. The size of this block is 675 sqm. This last sold for $533,000 in May 2011. ",24,Whitby,Road
